Email No.,sent,received,reply,important,spam,draft,sender,Prediction
Email 2584,0,0,0,0,0,2,0,0
Email 2585,0,0,0,0,0,0,0,1
Email 2586,1,0,0,0,0,0,0,0
Email 2587,0,0,0,0,0,0,0,0
Email 2588,0,0,0,0,0,0,0,0
Email 2589,0,0,0,0,0,0,0,0
Email 2590,0,0,0,0,0,0,0,1
Email 2591,1,0,0,0,0,0,0,0
Email 2592,0,0,0,0,0,0,0,0
Email 2593,0,0,0,0,0,0,0,0
Email 2594,0,0,0,0,0,0,0,0
Email 2595,0,1,0,0,0,0,0,0
Email 2596,0,0,0,0,0,0,0,0
Email 2597,0,0,0,0,0,0,0,0
Email 2598,0,0,0,0,0,0,0,0
Email 2599,0,0,0,0,0,0,0,0
Email 2600,1,0,0,0,0,0,0,0
Email 2601,0,0,0,0,0,0,0,0
Email 2602,0,0,0,0,0,0,0,0
Email 2603,0,0,0,0,0,0,0,1
Email 2604,0,0,0,0,0,0,0,0
Email 2605,0,0,0,0,0,0,0,0
Email 2606,0,0,0,0,0,0,0,0
Email 2607,0,0,0,0,0,0,0,0
Email 2608,0,0,0,0,0,0,0,0
Email 2609,0,0,0,0,0,0,0,0
Email 2610,0,0,0,0,0,0,0,0
Email 2611,1,0,0,0,0,0,0,0
Email 2612,0,0,0,0,0,0,0,0
Email 2613,0,0,0,0,0,0,0,0
Email 2614,0,0,0,0,0,0,0,0
Email 2615,0,0,0,0,0,0,0,1
Email 2616,0,0,0,0,0,0,0,0
Email 2617,0,0,0,0,0,0,0,0
Email 2618,0,0,0,0,0,0,0,0
Email 2619,0,0,0,0,0,0,0,0
Email 2620,0,0,0,0,0,0,0,0
Email 2621,0,0,0,0,0,0,0,1
Email 2622,0,0,0,0,0,0,0,1
Email 2623,0,0,0,0,0,0,0,0
Email 2624,0,0,0,0,0,0,0,0
Email 2625,0,0,0,0,0,0,0,0
Email 2626,0,0,0,0,0,0,0,1
Email 2627,0,0,0,0,0,0,0,1
Email 2628,0,0,0,0,0,0,0,0
Email 2629,0,0,0,0,0,0,0,1
Email 2630,0,0,0,0,0,0,0,0
Email 2631,0,0,0,0,0,0,0,1
Email 2632,0,0,0,0,0,0,0,0
Email 2633,0,0,0,0,0,0,0,0
Email 2634,0,0,0,0,0,0,0,0
Email 2635,0,0,0,0,0,0,0,0
Email 2636,0,0,0,0,0,0,0,0
Email 2637,0,0,0,0,0,0,0,0
Email 2638,0,0,1,0,2,0,0,1
Email 2639,0,0,0,0,0,0,0,0
Email 2640,0,1,0,0,0,0,0,0
Email 2641,0,0,0,0,0,0,0,0
Email 2642,1,0,0,0,0,0,0,1
Email 2643,0,0,0,0,0,0,0,0
Email 2644,0,0,0,0,0,0,0,0
Email 2645,0,0,0,0,0,0,0,1
Email 2646,0,0,0,0,0,0,0,0
Email 2647,0,0,0,0,0,0,0,1
Email 2648,0,0,0,0,0,0,0,0
Email 2649,0,0,0,1,0,0,0,1
Email 2650,0,1,0,0,0,0,0,0
Email 2651,0,0,0,0,0,0,0,0
Email 2652,1,0,0,0,0,0,0,1
Email 2653,0,0,0,0,0,0,0,0
Email 2654,0,0,0,0,0,0,0,0
Email 2655,0,0,0,0,0,0,0,0
Email 2656,0,0,0,0,0,0,0,0
Email 2657,0,0,0,0,0,0,0,0
Email 2658,0,0,0,1,0,0,0,1
Email 2659,0,0,0,0,0,0,0,0
Email 2660,0,0,0,0,0,0,0,1
Email 2661,1,0,0,0,0,0,0,0
Email 2662,0,0,0,0,0,0,0,1
Email 2663,0,0,0,0,0,0,0,0
Email 2664,0,0,0,0,0,0,0,0
Email 2665,0,0,0,0,0,0,0,0
Email 2666,0,0,0,0,0,0,0,0
Email 2667,0,0,0,0,0,0,0,0
Email 2668,0,0,0,0,0,0,0,1
Email 2669,0,0,0,0,0,0,0,0
Email 2670,0,0,0,0,0,0,0,1
Email 2671,0,0,0,0,0,0,0,0
Email 2672,0,0,0,0,0,0,0,0
Email 2673,0,0,0,0,0,0,0,1
Email 2674,0,0,0,0,0,0,0,0
Email 2675,0,0,0,0,0,0,0,0
Email 2676,0,0,0,0,0,0,0,0
Email 2677,0,0,0,0,0,0,0,1
Email 2678,0,0,0,0,0,0,0,0
Email 2679,0,0,0,0,0,0,0,0
Email 2680,0,0,0,0,0,0,0,1
Email 2681,0,0,0,0,0,0,0,1
Email 2682,0,0,0,0,0,0,0,1
Email 2683,0,0,0,0,0,0,0,0
Email 2684,0,0,0,0,0,0,0,0
Email 2685,0,1,0,0,0,0,0,0
Email 2686,0,0,0,0,0,0,0,1
Email 2687,0,0,0,0,0,0,0,0
Email 2688,0,0,0,0,0,0,0,0
Email 2689,1,0,0,0,0,0,0,0
Email 2690,0,0,0,0,0,0,0,0
Email 2691,0,0,0,0,0,0,0,0
Email 2692,0,0,0,0,0,0,0,1
Email 2693,0,0,0,0,0,0,0,0
Email 2694,0,0,0,0,0,0,0,0
Email 2695,0,0,0,0,0,0,0,0
Email 2696,0,0,0,0,0,0,0,0
Email 2697,0,0,0,0,0,0,0,1
Email 2698,0,0,0,0,0,0,0,1
Email 2699,0,0,0,0,0,0,0,0
Email 2700,1,0,0,0,0,0,0,0
Email 2701,0,0,0,0,0,0,0,0
Email 2702,0,0,0,0,0,0,0,1
Email 2703,0,0,0,0,0,0,0,0
Email 2704,0,0,0,0,0,0,0,0
Email 2705,1,0,0,0,0,0,0,1
Email 2706,0,0,0,0,0,0,0,0
Email 2707,0,0,0,0,0,0,0,1
Email 2708,0,0,0,0,0,0,0,0
Email 2709,0,0,0,0,0,0,0,1
Email 2710,0,0,0,0,0,0,0,0
Email 2711,0,0,0,0,0,0,0,1
Email 2712,0,0,0,0,0,0,0,0
Email 2713,0,0,0,0,0,0,0,1
Email 2714,0,0,0,0,0,0,0,0
Email 2715,0,0,0,0,0,0,0,1
Email 2716,0,0,0,0,0,0,0,1
Email 2717,0,0,0,0,0,0,0,0
Email 2718,0,0,0,0,0,0,0,0
Email 2719,1,0,0,0,0,0,0,0
Email 2720,0,0,0,0,0,0,0,1
Email 2721,0,0,0,0,0,0,0,0
Email 2722,0,0,0,0,0,0,0,1
Email 2723,0,0,0,0,0,0,0,0
Email 2724,0,0,0,0,2,0,0,1
Email 2725,0,0,0,0,0,0,0,0
Email 2726,0,0,0,0,0,0,0,1
Email 2727,0,0,0,0,0,0,0,0
Email 2728,0,0,0,0,0,0,0,0
Email 2729,0,0,0,0,0,0,0,0
Email 2730,0,0,0,0,0,0,0,0
Email 2731,0,0,0,0,0,0,0,1
Email 2732,0,0,0,0,0,0,0,0
Email 2733,0,0,0,0,0,0,0,1
Email 2734,0,0,0,0,0,0,0,0
Email 2735,0,0,0,0,0,0,0,1
Email 2736,0,0,0,0,0,0,0,0
Email 2737,0,0,0,0,0,0,0,0
Email 2738,0,0,0,0,0,0,0,0
Email 2739,0,0,0,0,0,0,0,1
Email 2740,0,0,0,0,0,0,0,0
Email 2741,0,0,0,0,0,0,0,1
Email 2742,0,0,0,0,0,0,0,0
Email 2743,0,1,0,0,0,0,0,0
Email 2744,0,0,0,0,0,0,0,1
Email 2745,0,0,0,0,0,0,0,0
Email 2746,0,0,0,0,1,0,0,1
Email 2747,1,0,0,0,1,0,0,1
Email 2748,0,0,0,0,0,0,0,0
Email 2749,1,0,0,0,0,0,0,0
Email 2750,0,0,0,0,0,0,0,0
Email 2751,0,0,0,0,0,0,0,1
Email 2752,0,0,0,0,0,0,0,1
Email 2753,0,0,0,0,0,0,0,0
Email 2754,0,0,0,0,0,0,0,0
Email 2755,0,0,0,0,0,0,0,1
Email 2756,0,0,0,0,0,0,0,1
Email 2757,0,0,0,0,0,0,0,0
Email 2758,0,0,0,0,0,0,0,0
Email 2759,0,0,0,0,0,0,0,0
Email 2760,0,0,0,0,0,0,0,0
Email 2761,0,0,0,0,0,0,0,0
Email 2762,0,0,0,0,0,0,0,0
Email 2763,0,0,0,0,0,0,0,1
Email 2764,0,0,0,0,0,0,0,1
Email 2765,0,0,0,0,0,0,0,0
Email 2766,0,0,0,0,0,0,0,0
Email 2767,0,0,0,0,0,0,0,0
Email 2768,0,0,0,0,0,0,0,0
Email 2769,0,0,0,0,0,0,0,0
Email 2770,0,0,0,1,0,0,0,1
Email 2771,0,0,0,0,0,0,0,0
Email 2772,0,0,0,0,0,0,0,0
Email 2773,0,0,0,0,0,0,0,0
Email 2774,0,0,0,0,0,0,0,0
Email 2775,0,0,0,0,0,0,0,1
Email 2776,0,0,0,0,0,0,0,0
Email 2777,0,0,0,0,0,0,0,0
Email 2778,0,0,0,0,0,0,0,0
Email 2779,0,0,0,0,0,0,0,0
Email 2780,0,0,0,0,0,0,0,0
Email 2781,0,0,0,0,0,0,0,1
Email 2782,0,0,0,0,0,0,0,0
Email 2783,2,0,0,0,0,0,0,1
Email 2784,0,0,0,0,0,0,0,1
Email 2785,1,0,0,0,0,0,0,1
Email 2786,0,0,0,0,0,0,0,0
Email 2787,0,0,0,0,0,0,0,1
Email 2788,0,0,0,0,0,0,0,0
Email 2789,0,0,0,0,0,0,0,0
Email 2790,0,0,0,0,0,0,0,0
Email 2791,0,0,0,0,0,0,0,0
Email 2792,0,0,0,0,0,0,0,0
Email 2793,0,0,0,0,0,0,0,0
Email 2794,0,0,0,0,0,0,0,1
Email 2795,0,0,0,0,0,0,0,0
Email 2796,0,0,0,0,0,0,0,0
Email 2797,0,0,0,0,0,0,0,0
Email 2798,0,0,0,0,0,0,0,1
Email 2799,0,0,0,0,0,0,0,0
Email 2800,0,0,0,0,0,0,0,0
Email 2801,0,0,0,0,0,0,0,0
Email 2802,0,0,0,0,0,0,0,0
Email 2803,0,0,0,0,0,0,0,1
Email 2804,0,0,0,0,0,0,0,0
Email 2805,0,0,0,0,0,0,0,0
Email 2806,0,0,0,0,0,0,0,0
Email 2807,0,0,0,0,0,0,0,1
Email 2808,0,0,0,0,0,0,0,0
Email 2809,1,0,0,0,0,0,0,0
Email 2810,0,0,0,1,4,0,0,1
Email 2811,1,0,0,0,0,0,0,0
Email 2812,2,0,0,0,0,0,0,1
Email 2813,0,0,0,0,0,0,0,1
Email 2814,0,0,0,0,0,0,0,0
Email 2815,0,0,0,0,0,0,0,0
Email 2816,0,0,0,0,0,0,0,0
Email 2817,0,0,0,0,0,0,0,0
Email 2818,0,0,0,0,0,0,0,0
Email 2819,0,0,0,0,0,0,0,0
Email 2820,0,0,0,0,0,0,0,0
Email 2821,0,0,0,0,0,0,0,0
Email 2822,0,0,0,0,0,0,0,1
Email 2823,0,0,0,0,0,0,0,0
Email 2824,0,0,0,0,0,0,0,0
Email 2825,0,0,0,0,0,0,0,0
Email 2826,0,0,0,0,0,0,0,1
Email 2827,0,0,0,0,0,1,0,1
Email 2828,0,0,0,0,0,0,0,0
Email 2829,1,0,0,0,0,0,0,1
Email 2830,0,0,0,0,0,0,0,0
Email 2831,0,0,0,0,0,0,0,0
Email 2832,0,0,0,0,0,0,0,1
Email 2833,0,0,0,0,0,0,0,1
Email 2834,0,0,0,0,0,0,0,0
Email 2835,0,0,0,0,0,0,0,0
Email 2836,0,0,0,0,0,0,0,0
Email 2837,0,0,0,0,0,0,0,1
Email 2838,0,0,0,0,0,0,0,0
Email 2839,0,0,0,0,0,0,0,0
Email 2840,0,1,1,0,0,0,0,1
Email 2841,0,1,0,0,0,0,0,0
Email 2842,0,0,0,0,0,1,0,0
Email 2843,0,0,0,0,0,0,0,0
Email 2844,1,0,0,0,0,0,0,0
Email 2845,0,0,0,0,0,0,0,0
Email 2846,0,0,0,0,0,0,0,0
Email 2847,0,0,0,0,0,1,0,0
Email 2848,0,0,0,0,0,0,0,0
Email 2849,0,0,0,0,0,0,0,0
Email 2850,0,0,0,0,0,0,0,0
Email 2851,0,0,0,0,0,0,0,0
Email 2852,0,0,0,0,0,0,0,1
Email 2853,0,0,0,0,0,0,0,0
Email 2854,0,0,0,0,0,0,0,0
Email 2855,2,1,1,0,0,0,1,0
Email 2856,0,0,0,0,0,0,0,0
Email 2857,0,0,0,0,0,0,0,0
Email 2858,0,0,0,0,0,0,0,0
Email 2859,0,0,0,0,0,0,0,1
Email 2860,0,0,0,0,0,0,0,0
Email 2861,0,0,0,0,0,0,0,0
Email 2862,0,0,0,0,0,0,0,0
Email 2863,0,0,0,0,0,0,0,0
Email 2864,0,0,0,0,0,0,0,0
Email 2865,0,0,0,0,0,0,0,0
Email 2866,4,0,0,0,0,0,0,0
Email 2867,1,0,0,0,0,0,0,1
Email 2868,0,0,0,0,0,0,0,0
Email 2869,0,0,0,0,0,0,0,1
Email 2870,0,0,0,1,0,0,0,0
Email 2871,0,0,0,0,0,0,0,0
Email 2872,0,0,0,0,0,0,0,0
Email 2873,0,0,0,0,0,0,0,0
Email 2874,0,0,2,0,0,0,0,1
Email 2875,0,0,0,0,0,0,0,0
Email 2876,0,0,0,0,0,0,0,0
Email 2877,0,1,0,0,0,0,0,0
Email 2878,2,0,0,0,0,0,0,0
Email 2879,0,0,0,0,0,0,0,0
Email 2880,0,1,0,0,0,0,0,0
Email 2881,0,0,0,0,0,0,0,0
Email 2882,0,0,0,0,0,0,0,0
Email 2883,0,1,0,0,0,0,0,1
Email 2884,1,0,0,0,0,0,0,0
Email 2885,0,0,0,0,0,0,0,0
Email 2886,1,1,0,0,0,0,0,1
Email 2887,0,0,0,0,0,0,0,0
Email 2888,0,0,0,0,0,0,0,1
Email 2889,0,0,0,0,0,0,0,1
Email 2890,0,0,0,0,0,0,0,1
Email 2891,0,0,0,0,0,0,0,0
Email 2892,0,0,0,0,0,0,0,0
Email 2893,0,0,0,0,0,0,0,0
Email 2894,0,1,0,0,0,0,0,0
Email 2895,0,0,0,0,0,0,0,0
Email 2896,0,0,0,0,0,0,0,0
Email 2897,0,0,0,0,0,0,0,0
Email 2898,0,0,0,0,0,0,0,0
Email 2899,0,0,0,0,0,0,0,1
Email 2900,0,0,0,0,0,0,0,1
Email 2901,0,0,0,0,0,0,0,0
Email 2902,0,0,0,0,0,0,0,0
Email 2903,0,0,0,0,0,0,0,0
Email 2904,0,1,0,0,0,0,0,0
Email 2905,0,1,0,0,0,0,0,1
Email 2906,0,0,0,0,0,1,0,0
Email 2907,1,0,0,0,0,0,0,0
Email 2908,0,0,0,0,0,0,0,0
Email 2909,0,0,0,0,0,0,0,0
Email 2910,0,0,0,0,0,0,0,0
Email 2911,0,1,0,0,0,0,0,0
Email 2912,0,0,0,0,0,0,0,1
Email 2913,0,0,0,0,0,1,0,0
Email 2914,1,0,0,0,0,0,0,0
Email 2915,0,0,0,0,0,0,0,0
Email 2916,1,0,0,0,0,0,0,0
Email 2917,1,0,0,0,0,0,0,0
Email 2918,1,0,0,0,0,0,0,0
Email 2919,0,0,0,0,0,0,0,0
Email 2920,0,0,0,0,0,0,0,0
Email 2921,0,0,0,0,0,0,0,0
Email 2922,0,0,0,0,0,0,0,0
Email 2923,0,0,0,0,0,0,0,1
Email 2924,0,0,0,0,0,0,0,0
Email 2925,1,0,0,0,0,0,0,0
Email 2926,0,0,0,0,0,0,0,1
Email 2927,1,0,0,0,0,0,0,0
Email 2928,0,0,0,0,0,0,0,0
Email 2929,0,0,0,0,0,0,0,1
Email 2930,0,0,0,0,0,0,0,0
Email 2931,0,0,0,0,0,0,0,0
Email 2932,0,0,0,0,0,0,0,1
Email 2933,0,0,0,0,0,0,0,1
Email 2934,0,0,0,0,0,0,0,0
Email 2935,0,0,0,0,0,0,0,0
Email 2936,0,0,0,0,0,0,0,0
Email 2937,0,1,0,0,0,0,0,0
Email 2938,0,1,0,0,0,0,0,0
Email 2939,0,0,0,0,0,0,0,1
Email 2940,0,0,0,0,0,0,0,0
Email 2941,0,0,0,0,0,0,0,0
Email 2942,0,0,0,0,0,0,0,1
Email 2943,0,0,0,0,0,0,0,0
Email 2944,0,0,0,0,0,0,0,1
Email 2945,0,0,0,0,0,0,0,0
Email 2946,0,0,0,0,0,0,0,0
Email 2947,0,0,0,0,0,0,0,0
Email 2948,0,0,0,0,0,0,0,1
Email 2949,0,1,0,0,0,0,0,0
Email 2950,0,0,0,0,0,0,0,0
Email 2951,1,0,0,0,0,0,0,0
Email 2952,2,0,0,0,0,0,0,0
Email 2953,0,0,0,0,0,0,0,1
Email 2954,0,0,0,0,0,0,0,0
Email 2955,2,0,4,0,0,0,0,1
Email 2956,0,0,0,0,0,0,0,1
Email 2957,1,0,0,0,0,0,0,1
Email 2958,0,0,0,0,0,0,0,0
Email 2959,0,0,0,0,0,0,0,0
Email 2960,0,0,0,0,0,0,0,1
Email 2961,0,0,0,0,0,0,0,0
Email 2962,0,0,0,0,0,0,0,0
Email 2963,0,0,0,0,0,0,0,0
Email 2964,0,0,0,0,0,0,0,0
Email 2965,0,0,0,0,0,0,0,0
Email 2966,0,0,0,0,0,0,0,0
Email 2967,0,0,0,0,0,0,0,1
Email 2968,0,0,0,0,0,0,0,0
Email 2969,0,0,0,0,0,0,0,0
Email 2970,0,0,0,0,0,0,0,0
Email 2971,0,0,0,0,0,0,0,1
Email 2972,0,0,0,0,0,0,0,0
Email 2973,0,0,0,0,0,0,0,0
Email 2974,0,0,0,0,0,0,0,0
Email 2975,0,0,0,0,0,0,0,0
Email 2976,0,0,0,0,0,0,0,0
Email 2977,0,0,0,0,0,0,0,0
Email 2978,0,0,0,0,0,0,0,1
Email 2979,0,0,0,0,0,0,0,0
Email 2980,0,0,0,0,0,0,0,0
Email 2981,0,0,0,0,0,0,0,1
Email 2982,0,0,0,0,0,0,0,0
Email 2983,0,0,0,0,0,0,0,0
Email 2984,0,0,0,0,0,0,0,1
Email 2985,0,0,0,0,0,0,0,0
Email 2986,0,0,0,0,0,0,0,0
Email 2987,0,0,0,0,0,0,0,1
Email 2988,2,0,0,1,0,0,0,1
Email 2989,1,0,0,0,0,0,0,0
Email 2990,0,0,0,0,0,0,0,0
Email 2991,0,0,0,0,0,0,0,0
Email 2992,0,0,0,0,0,0,0,0
Email 2993,0,0,0,0,0,0,0,0
Email 2994,0,0,0,0,0,0,0,0
Email 2995,0,0,0,0,0,0,0,1
Email 2996,0,0,0,0,0,0,0,0
Email 2997,2,0,0,0,0,0,0,0
Email 2998,0,0,0,0,0,0,0,0
Email 2999,0,0,0,0,0,1,0,0
Email 3000,0,0,0,0,0,0,0,0
Email 3001,0,0,0,0,0,0,0,1
Email 3002,0,0,0,0,0,0,0,0
Email 3003,0,0,0,0,0,0,0,0
Email 3004,0,0,0,0,0,1,0,0
Email 3005,0,0,0,0,0,0,0,1
Email 3006,0,0,0,0,0,0,0,0
Email 3007,0,0,0,0,0,0,0,0
Email 3008,0,0,0,0,0,0,0,0
Email 3009,0,0,0,0,0,0,0,1
Email 3010,0,0,0,0,0,0,0,1
Email 3011,0,0,0,0,0,0,0,0
Email 3012,0,0,0,0,0,0,0,1
Email 3013,1,0,1,0,0,0,0,1
Email 3014,0,0,0,0,0,0,0,0
Email 3015,0,0,0,0,0,0,0,0
Email 3016,0,0,0,0,0,0,0,0
Email 3017,0,0,0,0,0,0,0,0
Email 3018,0,0,1,0,0,0,0,1
Email 3019,0,0,0,0,0,0,0,0
Email 3020,0,0,0,0,0,0,0,1
Email 3021,0,0,0,0,0,0,0,0
Email 3022,0,0,0,0,0,0,0,0
Email 3023,0,0,0,0,0,0,0,1
Email 3024,0,0,0,0,0,0,0,0
Email 3025,0,0,0,0,0,0,0,0
Email 3026,0,0,0,0,0,0,0,1
Email 3027,0,0,0,0,0,0,0,0
Email 3028,0,0,0,0,0,0,0,0
Email 3029,0,0,0,0,0,0,0,1
Email 3030,0,0,0,0,0,0,0,0
Email 3031,1,0,2,0,1,0,0,1
Email 3032,0,0,0,0,0,0,0,0
Email 3033,0,0,1,0,0,0,0,1
Email 3034,0,0,0,0,0,0,0,0
Email 3035,0,0,0,0,0,0,0,1
Email 3036,0,0,0,0,0,0,0,0
Email 3037,0,0,0,0,0,0,0,0
Email 3038,0,0,0,0,0,0,0,0
Email 3039,0,0,0,0,0,0,0,0
Email 3040,0,0,1,0,0,0,0,1
Email 3041,0,0,0,0,0,0,0,0
Email 3042,0,0,0,0,0,0,0,1
Email 3043,0,0,0,0,0,0,0,0
Email 3044,0,0,0,0,0,0,0,0
Email 3045,0,0,0,0,0,0,0,0
Email 3046,0,1,0,0,0,0,0,0
Email 3047,1,0,0,0,0,0,0,0
Email 3048,0,0,0,0,0,0,0,0
Email 3049,2,0,0,0,0,0,0,1
Email 3050,0,0,0,0,0,0,0,0
Email 3051,0,0,0,0,0,0,0,0
Email 3052,0,0,0,0,0,0,0,0
Email 3053,0,0,0,0,0,0,0,0
Email 3054,2,0,0,0,0,0,0,0
Email 3055,0,0,0,0,0,0,0,1
Email 3056,0,0,0,0,0,0,0,0
Email 3057,1,0,0,0,0,0,0,0
Email 3058,0,0,0,0,0,0,0,0
Email 3059,0,0,0,0,0,0,0,0
Email 3060,0,0,0,0,0,0,0,1
Email 3061,0,0,0,0,0,0,0,0
Email 3062,2,0,0,0,0,0,0,0
Email 3063,0,0,0,0,0,0,0,0
Email 3064,0,0,0,0,0,0,0,0
Email 3065,0,0,0,0,0,0,0,1
Email 3066,0,0,0,0,0,0,0,0
Email 3067,0,0,0,0,0,0,0,0
Email 3068,0,0,0,0,0,0,0,0
Email 3069,0,0,0,0,0,0,0,1
Email 3070,0,0,0,0,0,0,0,0
Email 3071,0,0,0,0,0,0,0,0
Email 3072,0,0,1,0,0,0,0,1
Email 3073,0,0,0,0,0,0,0,0
Email 3074,0,0,0,0,0,0,0,1
Email 3075,2,0,0,0,0,0,0,0
Email 3076,0,0,0,0,0,0,0,0
Email 3077,0,0,0,0,0,0,0,0
Email 3078,0,0,0,0,0,0,0,0
Email 3079,0,0,0,0,0,0,0,1
Email 3080,0,0,0,0,0,0,0,0
Email 3081,0,0,0,0,0,0,0,0
Email 3082,0,0,0,0,0,0,0,0
Email 3083,0,0,0,0,0,0,0,1
Email 3084,0,0,0,0,0,0,0,0
Email 3085,0,0,0,0,0,0,0,0
Email 3086,0,0,0,0,0,0,0,0
Email 3087,0,0,0,0,0,0,0,1
Email 3088,0,0,0,0,0,0,0,0
Email 3089,0,0,0,0,0,0,0,0
Email 3090,0,0,0,0,0,0,0,1
Email 3091,0,1,0,0,0,0,0,0
Email 3092,0,0,0,0,0,0,0,0
Email 3093,0,0,0,0,0,0,0,0
Email 3094,0,0,0,0,0,0,0,0
Email 3095,0,1,0,0,0,0,0,0
Email 3096,0,0,0,0,0,0,0,0
Email 3097,1,2,0,0,0,0,0,0
Email 3098,0,2,0,0,0,0,0,0
Email 3099,0,0,0,0,0,0,0,0
Email 3100,0,0,0,0,0,0,0,0
Email 3101,0,1,0,0,0,0,0,0
Email 3102,0,1,0,0,0,0,0,0
Email 3103,0,0,0,0,0,0,0,1
Email 3104,0,0,0,0,0,0,0,0
Email 3105,0,0,0,0,0,0,0,1
Email 3106,0,0,0,0,0,0,0,0
Email 3107,1,0,0,1,0,0,0,1
Email 3108,0,1,0,0,0,0,0,0
Email 3109,1,0,0,0,0,0,0,0
Email 3110,0,0,0,0,0,0,0,1
Email 3111,0,0,0,0,0,0,0,0
Email 3112,0,0,0,0,0,0,0,1
Email 3113,0,0,1,0,0,0,0,1
Email 3114,0,0,0,0,0,0,0,0
Email 3115,0,0,0,0,0,0,0,0
Email 3116,0,0,1,0,0,0,0,1
Email 3117,0,0,0,0,0,0,0,0
Email 3118,0,0,0,0,0,0,0,0
Email 3119,0,0,0,0,0,0,0,0
Email 3120,0,0,0,0,0,0,0,0
Email 3121,0,0,0,0,0,0,0,0
Email 3122,0,0,0,0,0,0,0,0
Email 3123,0,0,0,0,0,0,0,1
Email 3124,0,0,0,0,0,0,0,1
Email 3125,0,0,0,0,0,0,0,0
Email 3126,1,0,0,0,0,0,0,0
Email 3127,0,0,0,0,0,0,0,0
Email 3128,0,0,0,0,0,0,0,0
Email 3129,0,0,0,0,0,0,0,0
Email 3130,0,0,1,0,0,0,0,1
Email 3131,0,0,0,0,0,0,0,1
Email 3132,0,0,0,0,0,0,0,0
Email 3133,0,0,0,0,0,0,0,0
Email 3134,0,0,0,0,0,0,0,0
Email 3135,0,1,0,0,0,0,0,0
Email 3136,0,0,0,0,0,0,0,0
Email 3137,0,0,0,0,0,0,0,0
Email 3138,0,0,0,0,0,0,0,0
Email 3139,0,0,0,0,0,0,0,0
Email 3140,0,0,0,0,0,0,0,0
Email 3141,0,0,0,0,0,0,0,0
Email 3142,0,0,0,0,0,0,0,0
Email 3143,0,0,0,0,0,0,0,0
Email 3144,0,0,0,0,0,0,0,1
Email 3145,0,0,0,0,0,0,0,0
Email 3146,0,0,0,0,0,0,0,0
Email 3147,0,0,0,0,0,0,0,0
Email 3148,0,0,0,0,0,0,0,0
Email 3149,0,0,0,0,0,0,0,0
Email 3150,0,0,0,0,0,0,0,0
Email 3151,0,0,0,0,0,0,0,0
Email 3152,0,0,0,0,0,0,0,0
Email 3153,0,0,0,0,0,0,0,1
Email 3154,0,0,0,0,0,0,0,0
Email 3155,0,0,0,0,0,0,0,0
Email 3156,0,0,0,0,0,0,0,0
Email 3157,0,0,0,0,0,0,0,0
Email 3158,0,0,0,0,0,0,0,0
Email 3159,0,0,0,0,0,0,0,1
Email 3160,0,0,0,0,0,0,0,0
Email 3161,0,0,0,0,0,0,0,1
Email 3162,0,0,0,0,0,0,0,0
Email 3163,1,0,0,0,0,0,0,0
Email 3164,0,0,0,0,0,0,0,1
Email 3165,0,0,0,0,0,0,0,1
Email 3166,1,0,2,0,0,0,0,1
Email 3167,1,0,1,0,0,0,0,1
Email 3168,0,0,0,0,0,0,0,0
Email 3169,0,0,0,0,0,0,0,0
Email 3170,0,0,0,0,0,0,0,1
Email 3171,0,0,0,0,0,0,0,0
Email 3172,1,0,0,0,0,0,0,1
Email 3173,0,0,0,0,0,0,0,1
Email 3174,0,0,0,0,0,0,0,0
Email 3175,0,0,0,0,0,0,0,1
Email 3176,1,0,0,0,0,0,0,1
Email 3177,0,0,0,0,0,0,0,0
Email 3178,0,0,0,0,0,0,0,1
Email 3179,0,0,0,0,0,0,0,0
Email 3180,0,0,1,0,0,0,0,1
Email 3181,0,0,0,0,0,0,0,1
Email 3182,0,0,0,0,0,0,0,0
Email 3183,0,0,0,0,0,0,0,1
Email 3184,0,0,0,0,0,0,0,1
Email 3185,0,0,0,0,0,0,0,0
Email 3186,1,0,0,0,0,0,0,0
Email 3187,1,0,0,0,0,0,0,0
Email 3188,0,0,0,0,0,0,0,0
Email 3189,0,0,0,0,0,0,0,0
Email 3190,0,0,0,0,0,0,0,1
Email 3191,0,0,0,0,0,0,0,0
Email 3192,0,0,0,0,0,0,0,0
Email 3193,0,0,0,0,0,0,0,1
Email 3194,0,0,0,1,0,0,0,0
Email 3195,0,0,0,0,0,0,0,1
Email 3196,0,0,0,0,0,0,0,0
Email 3197,0,0,0,0,0,0,0,0
Email 3198,0,0,0,0,0,0,0,0
Email 3199,0,0,0,0,0,0,0,0
Email 3200,0,0,0,0,0,0,0,0
Email 3201,0,0,0,0,0,0,0,1
Email 3202,0,0,0,0,0,0,0,0
Email 3203,0,0,0,0,0,0,0,0
Email 3204,0,0,0,0,0,0,0,0
Email 3205,0,0,0,0,0,0,0,0
Email 3206,0,0,0,0,0,0,0,0
Email 3207,1,1,0,0,0,0,0,1
Email 3208,0,0,0,0,0,0,0,0
Email 3209,0,0,0,0,0,0,0,0
Email 3210,0,0,0,0,0,0,0,0
Email 3211,0,0,0,0,0,0,0,0
Email 3212,0,0,0,0,0,0,0,0
Email 3213,0,0,0,0,0,0,0,0
Email 3214,1,0,1,1,3,0,0,1
Email 3215,0,0,0,0,0,0,0,0
Email 3216,0,0,0,0,0,0,0,0
Email 3217,1,0,1,0,0,0,0,1
Email 3218,1,0,0,0,0,0,0,1
